x,y,radiation 
-29.5719,27.0583,3.34
-29.5719,27.5594,2.97
-30.0732,0.0001,5.14
-30.0732,0.5011,5.14
-30.0732,1.0022,5.14
-30.0732,1.5033,5.14
-30.0732,2.0044,5.09
-30.0732,2.5055,5.09
-30.0732,3.0065,5.09
-30.0732,3.5076,5.08
-30.0732,4.0087,5.09
-30.0732,4.5098,5.09
-30.0732,5.0109,5.09
-30.0732,5.5119,5.09
-30.0732,6.013,5.11
-30.0732,6.5141,5.11
-30.0731,7.0152,5.11
-30.0731,7.5162,5.10
-30.0731,8.0173,5.10
-30.0731,8.5184,5.11
-30.0731,9.0195,5.13
-30.0731,9.5206,5.13
-30.0731,10.0216,5.13
-30.0731,10.5227,5.12
-30.0731,11.0238,5.11
-30.0731,11.5249,5.11
-30.0731,12.026,5.11
-30.0731,12.527,5.09
-30.0731,13.0281,5.07
-30.0731,13.5292,5.07
-30.0731,14.0303,5.07
-30.0731,14.5314,5.07
-30.0731,15.0324,5.06
-30.0731,15.5335,5.03
-30.0731,16.0346,4.99
-30.0731,16.5357,4.96
-30.0731,17.0368,4.98
-30.0731,17.5378,4.98
-30.0731,18.0389,4.98
-30.0731,18.54,4.95
-30.0731,19.0411,4.94
-30.0731,19.5421,4.95
-30.0731,20.0432,4.94
-30.0731,20.5443,4.91
-30.0731,21.0454,4.90
-30.0731,21.5465,4.89
-30.0731,22.0475,4.84
-30.0731,22.5486,4.83
-30.0731,23.0497,4.65
-30.0731,23.5508,4.61
-30.0731,24.0519,4.53
-30.0731,24.5529,4.42
-30.0731,25.054,4.34
-30.0731,25.5551,4.15
-30.0731,26.0562,3.91
-30.0731,26.5573,3.64
-30.0731,27.0583,3.31
-30.0731,27.5594,2.92
-30.5744,0.0001,5.15
-30.5744,0.5011,5.15
-30.5744,1.0022,5.12
-30.5744,1.5033,5.09
-30.5744,2.0044,5.09
-30.5744,2.5055,5.09
-30.5744,3.0065,5.09
-30.5744,3.5076,5.09
-30.5744,4.0087,5.09
-30.5744,4.5098,5.09
-30.5744,5.0109,5.10
-30.5744,5.5119,5.11
-30.5744,6.013,5.11
-30.5744,6.5141,5.11
-30.5744,7.0152,5.11
-30.5744,7.5162,5.12
-30.5744,8.0173,5.12
-30.5744,8.5184,5.12
-30.5744,9.0195,5.13
-30.5744,9.5206,5.13
-30.5744,10.0216,5.13
-30.5744,10.5227,5.12
-30.5744,11.0238,5.11
-30.5744,11.5249,5.11
-30.5744,12.026,5.11
-30.5744,12.527,5.11
-30.5744,13.0281,5.07
-30.5744,13.5292,5.07
-30.5744,14.0303,5.07
-30.5744,14.5314,5.06
-30.5744,15.0324,5.06
-30.5744,15.5335,5.06
-30.5744,16.0346,5.06
-30.5744,16.5357,5.06
-30.5743,17.0368,5.06
-30.5743,17.5378,5.06
-30.5743,18.0389,4.95
-30.5743,18.54,4.95
-30.5743,19.0411,4.95
-30.5743,19.5421,4.94
-30.5743,20.0432,4.94
-30.5743,20.5443,4.92
-30.5743,21.0454,4.88
-30.5743,21.5465,4.88
-30.5743,22.0475,4.85
-30.5743,22.5486,4.83
-30.5743,23.0497,4.66
-30.5743,23.5508,4.66
-30.5743,24.0519,4.58
-30.5743,24.5529,4.40
-30.5743,25.054,4.24
-30.5743,25.5551,4.07
-30.5743,26.0562,3.91
-30.5743,26.5573,3.65
-30.5743,27.0583,3.34
-30.5743,27.5594,2.97
-31.0756,0.0001,5.15
-31.0756,0.5011,5.15
-31.0756,1.0022,5.12
-31.0756,1.5033,5.09
-31.0756,2.0044,5.09
-31.0756,2.5055,5.09
-31.0756,3.0065,5.08
-31.0756,3.5076,5.08
-31.0756,4.0087,5.09
-31.0756,4.5098,5.09
-31.0756,5.0109,5.10
-31.0756,5.5119,5.11
-31.0756,6.013,5.11
-31.0756,6.5141,5.12
-31.0756,7.0152,5.12
-31.0756,7.5163,5.12
-31.0756,8.0173,5.12
-31.0756,8.5184,5.12
-31.0756,9.0195,5.16
-31.0756,9.5206,5.16
-31.0756,10.0216,5.16
-31.0756,10.5227,5.16
-31.0756,11.0238,5.03
-31.0756,11.5249,5.03
-31.0756,12.026,5.03
-31.0756,12.527,5.02
-31.0756,13.0281,5.04
-31.0756,13.5292,5.04
-31.0756,14.0303,5.04
-31.0756,14.5314,5.06
-31.0756,15.0324,5.06
-31.0756,15.5335,5.06
-31.0756,16.0346,5.06
-31.0756,16.5357,5.06
-31.0756,17.0368,5.06
-31.0756,17.5378,5.06
-31.0756,18.0389,4.95
-31.0756,18.54,4.94
-31.0756,19.0411,4.94
-31.0756,19.5422,4.94
-31.0756,20.0432,4.97
-31.0756,20.5443,4.94
-31.0756,21.0454,4.88
-31.0756,21.5465,4.87
-31.0756,22.0475,4.86
-31.0756,22.5486,4.83
-31.0756,23.0497,4.63
-31.0756,23.5508,4.66
-31.0756,24.0519,4.58
-31.0756,24.5529,4.42
-31.0756,25.054,4.23
-31.0756,25.5551,4.09
-31.0756,26.0562,3.93
-31.0756,26.5573,3.66
-31.0756,27.0583,3.35
-31.0755,27.5594,3.00
-31.5768,0.0001,5.15
-31.5768,0.5011,5.13
-31.5768,1.0022,5.13
-31.5768,1.5033,5.13
-31.5768,2.0044,5.11
-31.5768,2.5055,5.13
-31.5768,3.0065,5.13
-31.5768,3.5076,5.13
-31.5768,4.0087,5.11
-31.5768,4.5098,5.06
-31.5768,5.0109,5.06
-31.5768,5.5119,5.06
-31.5768,6.013,5.08
-31.5768,6.5141,5.12
-31.5768,7.0152,5.12
-31.5768,7.5163,5.12
-31.5768,8.0173,5.14
-31.5768,8.5184,5.16
-31.5768,9.0195,5.16
-31.5768,9.5206,5.16
-31.5768,10.0216,5.09
-31.5768,10.5227,5.03
-31.5768,11.0238,5.03
-31.5768,11.5249,5.03
-31.5768,12.026,5.03
-31.5768,12.527,5.04
-31.5768,13.0281,5.04
-31.5768,13.5292,5.04
-31.5768,14.0303,5.04
-31.5768,14.5314,5.01
-31.5768,15.0324,5.01
-31.5768,15.5335,5.02
-31.5768,16.0346,5.06
-31.5768,16.5357,5.06
-31.5768,17.0368,5.06
-31.5768,17.5378,5.05
-31.5768,18.0389,5.04
-31.5768,18.54,4.94
-31.5768,19.0411,4.97
-31.5768,19.5422,4.97
-31.5768,20.0432,4.98
-31.5768,20.5443,4.97
-31.5768,21.0454,4.88
-31.5768,21.5465,4.87
-31.5768,22.0475,4.73
-31.5768,22.5486,4.70
-31.5768,23.0497,4.62
-31.5768,23.5508,4.59
-31.5768,24.0519,4.55
-31.5768,24.5529,4.40
-31.5768,25.054,4.31
-31.5768,25.5551,4.14
-31.5768,26.0562,3.92
-31.5768,26.5573,3.63
-31.5768,27.0583,3.34
-31.5768,27.5594,2.97
-32.078,0.0001,5.13
-32.078,0.5011,5.13
-32.078,1.0022,5.13
-32.078,1.5033,5.13
-32.078,2.0044,5.13
-32.078,2.5055,5.13
-32.078,3.0065,5.13
-32.078,3.5076,5.09
-32.078,4.0087,5.06
-32.078,4.5098,5.06
-32.078,5.0109,5.06
-32.078,5.5119,5.06
-32.078,6.013,5.14
-32.078,6.5141,5.14
-32.078,7.0152,5.14
-32.078,7.5163,5.13
-32.078,8.0173,5.17
-32.078,8.5184,5.17
-32.078,9.0195,5.17
-32.078,9.5206,5.16
-32.078,10.0216,5.10
-32.078,10.5227,5.03
-32.078,11.0238,5.03
-32.078,11.5249,5.03
-32.078,12.026,5.03
-32.078,12.527,5.04
-32.078,13.0281,5.04
-32.078,13.5292,5.03
-32.078,14.0303,5.02
-32.078,14.5314,5.01
-32.078,15.0324,5.01
-32.078,15.5335,5.01
-32.078,16.0346,5.01
-32.078,16.5357,5.01
-32.078,17.0368,5.03
-32.078,17.5378,5.05
-32.078,18.0389,5.05
-32.078,18.54,4.98
-32.078,19.0411,4.97
-32.078,19.5422,4.97
-32.078,20.0432,4.99
-32.078,20.5443,4.98
-32.078,21.0454,4.89
-32.078,21.5465,4.87
-32.078,22.0476,4.73
-32.078,22.5486,4.78
-32.078,23.0497,4.73
-32.078,23.5508,4.59
-32.078,24.0519,4.55
-32.078,24.5529,4.40
-32.078,25.054,4.31
-32.078,25.5551,4.16
-32.078,26.0562,3.91
-32.078,26.5573,3.65
-32.078,27.0583,3.33
-32.078,27.5594,2.95
-32.5793,0.0001,5.13
-32.5793,0.5011,5.13
-32.5793,1.0022,5.13
-32.5793,1.5033,5.13
-32.5793,2.0044,5.13
-32.5793,2.5055,5.13
-32.5793,3.0065,5.13
-32.5793,3.5076,5.09
-32.5793,4.0087,5.06
-32.5793,4.5098,5.06
-32.5793,5.0109,5.10
-32.5792,5.5119,5.12
-32.5793,6.013,5.14
-32.5792,6.5141,5.14
-32.5792,7.0152,5.14
-32.5792,7.5163,5.14
-32.5792,8.0173,5.13
-32.5792,8.5184,5.13
-32.5792,9.0195,5.15
-32.5792,9.5206,5.09
-32.5792,10.0216,5.09
-32.5792,10.5227,5.09
-32.5792,11.0238,5.06
-32.5792,11.5249,5.08
-32.5792,12.026,5.08
-32.5792,12.527,5.08
-32.5792,13.0281,5.04
-32.5792,13.5292,5.02
-32.5792,14.0303,5.01
-32.5792,14.5314,5.01
-32.5792,15.0324,5.01
-32.5792,15.5335,5.01
-32.5792,16.0346,5.01
-32.5792,16.5357,5.01
-32.5792,17.0368,5.03
-32.5792,17.5378,5.05
-32.5792,18.0389,5.05
-32.5792,18.54,4.98
-32.5792,19.0411,4.97
-32.5792,19.5422,4.97
-32.5792,20.0432,4.91
-32.5792,20.5443,4.90
-32.5792,21.0454,4.86
-32.5792,21.5465,4.83
-32.5792,22.0476,4.74
-32.5792,22.5486,4.79
-32.5792,23.0497,4.74
-32.5792,23.5508,4.63
-32.5792,24.0519,4.54
-32.5792,24.5529,4.45
-32.5792,25.054,4.30
-32.5792,25.5551,4.12
-32.5792,26.0562,3.91
-32.5792,26.5573,3.66
-32.5792,27.0583,3.32
-32.5792,27.5594,2.99
-33.0805,0.0001,5.14
-33.0805,0.5011,5.14
-33.0805,1.0022,5.15
-33.0805,1.5033,5.15
-33.0805,2.0044,5.11
-33.0805,2.5055,5.11
-33.0805,3.0065,5.11
-33.0805,3.5076,5.11
-33.0805,4.0087,5.16
-33.0805,4.5098,5.16
-33.0805,5.0109,5.16
-33.0805,5.5119,5.14
-33.0805,6.013,5.14
-33.0805,6.5141,5.14
-33.0805,7.0152,5.14
-33.0805,7.5163,5.14
-33.0805,8.0173,5.14
-33.0805,8.5184,5.11
-33.0805,9.0195,5.08
-33.0805,9.5206,5.08
-33.0805,10.0216,5.08
-33.0805,10.5227,5.09
-33.0805,11.0238,5.08
-33.0805,11.5249,5.08
-33.0805,12.026,5.08
-33.0805,12.527,5.08
-33.0805,13.0281,5.04
-33.0805,13.5292,5.04
-33.0805,14.0303,5.04
-33.0805,14.5314,5.04
-33.0805,15.0324,5.01
-33.0804,15.5335,5.01
-33.0805,16.0346,5.01
-33.0804,16.5357,5.01
-33.0804,17.0368,5.00
-33.0804,17.5378,5.06
-33.0804,18.0389,5.04
-33.0804,18.54,5.04
-33.0804,19.0411,5.04
-33.0804,19.5422,4.92
-33.0804,20.0432,4.91
-33.0804,20.5443,4.90
-33.0804,21.0454,4.87
-33.0804,21.5465,4.85
-33.0804,22.0475,4.80
-33.0804,22.5486,4.77
-33.0804,23.0497,4.69
-33.0804,23.5508,4.63
-33.0804,24.0519,4.55
-33.0804,24.5529,4.45
-33.0804,25.054,4.32
-33.0804,25.5551,4.12
-33.0804,26.0562,3.92
-33.0804,26.5573,3.59
-33.0804,27.0583,3.35
-33.0804,27.5594,2.92
-33.5817,0.0001,5.14
-33.5817,0.5011,5.14
-33.5817,1.0022,5.13
-33.5817,1.5033,5.11
-33.5817,2.0044,5.11
-33.5817,2.5055,5.11
-33.5817,3.0065,5.14
-33.5817,3.5076,5.17
-33.5817,4.0087,5.17
-33.5817,4.5098,5.16
-33.5817,5.0109,5.16
-33.5817,5.5119,5.10
-33.5817,6.013,5.10
-33.5817,6.5141,5.11
-33.5817,7.0152,5.13
-33.5817,7.5163,5.14
-33.5817,8.0173,5.14
-33.5817,8.5184,5.11
-33.5817,9.0195,5.08
-33.5817,9.5206,5.08
-33.5817,10.0217,5.08
-33.5817,10.5227,5.08
-33.5817,11.0238,5.09
-33.5817,11.5249,5.09
-33.5817,12.026,5.06
-33.5817,12.527,5.04
-33.5817,13.0281,5.04
-33.5817,13.5292,5.04
-33.5817,14.0303,5.04
-33.5817,14.5314,5.06
-33.5817,15.0324,5.06
-33.5817,15.5335,5.06
-33.5817,16.0346,5.02
-33.5817,16.5357,5.04
-33.5817,17.0368,5.03
-33.5817,17.5378,5.03
-33.5817,18.0389,5.03
-33.5817,18.54,5.03
-33.5817,19.0411,5.04
-33.5817,19.5422,4.92
-33.5817,20.0432,4.92
-33.5817,20.5443,4.91
-33.5817,21.0454,4.89
-33.5817,21.5465,4.84
-33.5817,22.0476,4.81
-33.5817,22.5486,4.76
-33.5817,23.0497,4.70
-33.5817,23.5508,4.68
-33.5817,24.0519,4.56
-33.5817,24.5529,4.42
-33.5817,25.054,4.29
-33.5816,25.5551,4.12
-33.5817,26.0562,3.89
-33.5816,26.5573,3.59
-33.5816,27.0583,3.36
-33.5816,27.5594,2.94
-34.0829,0.0001,5.14
-34.0829,0.5011,5.14
-34.0829,1.0022,5.13
-34.0829,1.5033,5.11
-34.0829,2.0044,5.11
-34.0829,2.5055,5.11
-34.0829,3.0065,5.14
-34.0829,3.5076,5.17
-34.0829,4.0087,5.17
-34.0829,4.5098,5.13
-34.0829,5.0109,5.11
-34.0829,5.5119,5.10
-34.0829,6.013,5.10
-34.0829,6.5141,5.10
-34.0829,7.0152,5.09
-34.0829,7.5163,5.10
-34.0829,8.0173,5.09
-34.0829,8.5184,5.09
-34.0829,9.0195,5.08
-34.0829,9.5206,5.08
-34.0829,10.0217,5.08
-34.0829,10.5227,5.08
-34.0829,11.0238,5.04
-34.0829,11.5249,5.04
-34.0829,12.026,5.04
-34.0829,12.527,5.04
-34.0829,13.0281,5.04
-34.0829,13.5292,5.05
-34.0829,14.0303,5.06
-34.0829,14.5314,5.06
-34.0829,15.0324,5.06
-34.0829,15.5335,5.05
-34.0829,16.0346,5.04
-34.0829,16.5357,5.04
-34.0829,17.0368,5.03
-34.0829,17.5378,5.03
-34.0829,18.0389,5.03
-34.0829,18.54,4.97
-34.0829,19.0411,4.95
-34.0829,19.5422,4.92
-34.0829,20.0432,4.91
-34.0829,20.5443,4.92
-34.0829,21.0454,4.90
-34.0829,21.5465,4.85
-34.0829,22.0476,4.82
-34.0829,22.5486,4.77
-34.0829,23.0497,4.74
-34.0829,23.5508,4.69
-34.0829,24.0519,4.57
-34.0829,24.5529,4.43
-34.0829,25.054,4.31
-34.0829,25.5551,4.12
-34.0829,26.0562,3.90
-34.0829,26.5573,3.63
-34.0829,27.0583,3.38
-34.0829,27.5594,2.99
-34.5841,0.0001,5.14
-34.5841,0.5011,5.14
-34.5841,1.0022,5.14
-34.5841,1.5033,5.14
-34.5841,2.0044,5.12
-34.5841,2.5055,5.12
-34.5841,3.0065,5.12
-34.5841,3.5076,5.12
-34.5841,4.0087,5.15
-34.5841,4.5098,5.10
-34.5841,5.0109,5.10
-34.5841,5.5119,5.10
-34.5841,6.013,5.10
-34.5841,6.5141,5.10
-34.5841,7.0152,5.09
-34.5841,7.5163,5.09
-34.5841,8.0173,5.09
-34.5841,8.5184,5.08
-34.5841,9.0195,5.08
-34.5841,9.5206,5.08
-34.5841,10.0217,5.06
-34.5841,10.5227,5.04
-34.5841,11.0238,5.04
-34.5841,11.5249,5.04
-34.5841,12.026,5.04
-34.5841,12.527,5.10
-34.5841,13.0281,5.09
-34.5841,13.5292,5.10
-34.5841,14.0303,5.07
-34.5841,14.5314,5.06
-34.5841,15.0324,5.06
-34.5841,15.5335,5.06
-34.5841,16.0346,5.04
-34.5841,16.5357,5.04
-34.5841,17.0368,5.03
-34.5841,17.5378,5.01
-34.5841,18.0389,4.99
-34.5841,18.54,4.97
-34.5841,19.0411,4.96
-34.5841,19.5422,4.92
-34.5841,20.0432,4.96
-34.5841,20.5443,4.95
-34.5841,21.0454,4.88
-34.5841,21.5465,4.86
-34.5841,22.0476,4.84
-34.5841,22.5486,4.81
-34.5841,23.0497,4.69
-34.5841,23.5508,4.69
-34.5841,24.0519,4.55
-34.5841,24.5529,4.44
-34.5841,25.054,4.29
-34.5841,25.5551,4.10
-34.5841,26.0562,3.89
-34.5841,26.5573,3.66
-34.5841,27.0583,3.39
-34.5841,27.5594,2.96
-35.0854,0.0001,5.14
-35.0854,0.5011,5.14
-35.0854,1.0022,5.14
-35.0854,1.5033,5.13
-35.0854,2.0044,5.12
-35.0854,2.5055,5.12
-35.0854,3.0065,5.12
-35.0853,3.5076,5.12
-35.0854,4.0087,5.15
-35.0853,4.5098,5.15
-35.0853,5.0109,5.15
-35.0853,5.5119,5.12
-35.0853,6.013,5.10
-35.0853,6.5141,5.10
-35.0853,7.0152,5.09
-35.0853,7.5163,5.09
-35.0853,8.0173,5.09
-35.0853,8.5184,5.08
-35.0853,9.0195,5.08
-35.0853,9.5206,5.08
-35.0853,10.0217,5.06
-35.0853,10.5227,5.04
-35.0853,11.0238,5.04
-35.0853,11.5249,5.07
-35.0853,12.026,5.09
-35.0853,12.527,5.10
-35.0853,13.0281,5.10
-35.0853,13.5292,5.10
-35.0853,14.0303,5.07
-35.0853,14.5314,5.07
-35.0853,15.0324,5.07
-35.0853,15.5335,5.07
-35.0853,16.0346,5.10
-35.0853,16.5357,5.09
-35.0853,17.0368,5.04
-35.0853,17.5378,5.01
-35.0853,18.0389,5.00
-35.0853,18.54,4.97
-35.0853,19.0411,4.96
-35.0853,19.5422,4.96
-35.0853,20.0432,4.96
-35.0853,20.5443,4.92
-35.0853,21.0454,4.88
-35.0853,21.5465,4.84
-35.0853,22.0476,4.84
-35.0853,22.5486,4.82
-35.0853,23.0497,4.70
-35.0853,23.5508,4.70
-35.0853,24.0519,4.56
-35.0853,24.5529,4.45
-35.0853,25.054,4.29
-35.0853,25.5551,4.13
-35.0853,26.0562,3.91
-35.0853,26.5573,3.64
-35.0853,27.0583,3.36
-35.0853,27.5594,2.97
-35.5866,0.0001,5.14
-35.5866,0.5012,5.14
-35.5866,1.0022,5.14
-35.5866,1.5033,5.13
-35.5866,2.0044,5.13
-35.5866,2.5055,5.12
-35.5866,3.0065,5.14
-35.5866,3.5076,5.14
-35.5866,4.0087,5.15
-35.5866,4.5098,5.15
-35.5866,5.0109,5.15
-35.5866,5.5119,5.07
-35.5866,6.013,5.07
-35.5866,6.5141,5.07
-35.5866,7.0152,5.08
-35.5866,7.5163,5.11
-35.5866,8.0173,5.11
-35.5866,8.5184,5.11
-35.5866,9.0195,5.10
-35.5866,9.5206,5.04
-35.5866,10.0217,5.04
-35.5866,10.5227,5.04
-35.5866,11.0238,5.04
-35.5866,11.5249,5.10
-35.5866,12.026,5.10
-35.5866,12.5271,5.10
-35.5865,13.0281,5.09
-35.5866,13.5292,5.08
-35.5865,14.0303,5.07
-35.5865,14.5314,5.07
-35.5865,15.0324,5.08
-35.5865,15.5335,5.10
-35.5865,16.0346,5.10
-35.5865,16.5357,5.09
-35.5865,17.0368,5.05
-35.5865,17.5378,5.01
-35.5865,18.0389,5.00
-35.5865,18.54,4.96
-35.5865,19.0411,4.96
-35.5865,19.5422,4.96
-35.5865,20.0432,4.95
-35.5865,20.5443,4.99
-35.5865,21.0454,4.97
-35.5865,21.5465,4.85
-35.5865,22.0476,4.84
-35.5865,22.5486,4.82
-35.5865,23.0497,4.78
-35.5865,23.5508,4.65
-35.5865,24.0519,4.51
-35.5865,24.553,4.47
-35.5865,25.054,4.30
-35.5865,25.5551,4.16
-35.5865,26.0562,3.83
-35.5865,26.5573,3.63
-35.5865,27.0583,3.31
-35.5865,27.5594,2.94
-36.0878,0.0001,5.14
-36.0878,0.5012,5.14
-36.0878,1.0022,5.14
-36.0878,1.5033,5.14
-36.0878,2.0044,5.11
-36.0878,2.5055,5.11
-36.0878,3.0065,5.12
-36.0878,3.5076,5.14
-36.0878,4.0087,5.15
-36.0878,4.5098,5.11
-36.0878,5.0109,5.08
-36.0878,5.5119,5.07
-36.0878,6.013,5.07
-36.0878,6.5141,5.09
-36.0878,7.0152,5.11
-36.0878,7.5163,5.11
-36.0878,8.0173,5.11
-36.0878,8.5184,5.08
-36.0878,9.0195,5.04
-36.0878,9.5206,5.04
-36.0878,10.0217,5.04
-36.0878,10.5227,5.04
-36.0878,11.0238,5.16
-36.0878,11.5249,5.16
-36.0878,12.026,5.16
-36.0878,12.5271,5.13
-36.0878,13.0281,5.08
-36.0878,13.5292,5.08
-36.0878,14.0303,5.07
-36.0878,14.5314,5.07
-36.0878,15.0324,5.07
-36.0878,15.5335,5.02
-36.0878,16.0346,5.03
-36.0878,16.5357,5.10
-36.0878,17.0368,5.04
-36.0878,17.5378,5.03
-36.0878,18.0389,5.03
-36.0878,18.54,5.03
-36.0878,19.0411,4.96
-36.0878,19.5422,4.95
-36.0878,20.0432,5.00
-36.0878,20.5443,4.99
-36.0878,21.0454,4.98
-36.0878,21.5465,4.88
-36.0878,22.0476,4.86
-36.0878,22.5486,4.83
-36.0878,23.0497,4.79
-36.0878,23.5508,4.65
-36.0877,24.0519,4.51
-36.0877,24.553,4.49
-36.0877,25.054,4.31
-36.0877,25.5551,4.16
-36.0877,26.0562,3.85
-36.0877,26.5573,3.64
-36.0877,27.0583,3.38
-36.0877,27.5594,2.93
-36.589,0.0001,5.14
-36.589,0.5012,5.14
-36.589,1.0022,5.12
-36.589,1.5033,5.11
-36.589,2.0044,5.11
-36.589,2.5055,5.11
-36.589,3.0065,5.11
-36.589,3.5076,5.09
-36.589,4.0087,5.09
-36.589,4.5098,5.08
-36.589,5.0109,5.08
-36.589,5.5119,5.07
-36.589,6.013,5.07
-36.589,6.5141,5.09
-36.589,7.0152,5.11
-36.589,7.5163,5.11
-36.589,8.0173,5.11
-36.589,8.5184,5.08
-36.589,9.0195,5.04
-36.589,9.5206,5.04
-36.589,10.0217,5.10
-36.589,10.5227,5.14
-36.589,11.0238,5.16
-36.589,11.5249,5.16
-36.589,12.026,5.16
-36.589,12.5271,5.07
-36.589,13.0281,5.07
-36.589,13.5292,5.07
-36.589,14.0303,5.07
-36.589,14.5314,5.02
-36.589,15.0325,5.02
-36.589,15.5335,5.02
-36.589,16.0346,5.03
-36.589,16.5357,5.04
-36.589,17.0368,5.04
-36.589,17.5378,5.04
-36.589,18.0389,5.04
-36.589,18.54,4.97
-36.589,19.0411,4.96
-36.589,19.5422,4.95
-36.589,20.0432,4.95
-36.589,20.5443,4.99
-36.589,21.0454,4.99
-36.589,21.5465,4.89
-36.589,22.0476,4.87
-36.589,22.5486,4.79
-36.589,23.0497,4.76
-36.589,23.5508,4.72
-36.589,24.0519,4.63
-36.589,24.553,4.44
-36.589,25.054,4.28
-36.589,25.5551,4.14
-36.589,26.0562,3.86
-36.589,26.5573,3.64
-36.589,27.0584,3.40
-36.589,27.5594,2.98
-37.0902,0.0001,5.14
-37.0902,0.5012,5.14
-37.0902,1.0022,5.12
-37.0902,1.5033,5.11
-37.0902,2.0044,5.11
-37.0902,2.5055,5.10
-37.0902,3.0066,5.09
-37.0902,3.5076,5.09
-37.0902,4.0087,5.09
-37.0902,4.5098,5.09
-37.0902,5.0109,5.10
-37.0902,5.5119,5.10
-37.0902,6.013,5.10
-37.0902,6.5141,5.10
-37.0902,7.0152,5.14
-37.0902,7.5163,5.14
-37.0902,8.0173,5.14
-37.0902,8.5184,5.14
-37.0902,9.0195,5.07
-37.0902,9.5206,5.07
-37.0902,10.0217,5.09
-37.0902,10.5227,5.15
-37.0902,11.0238,5.16
-37.0902,11.5249,5.12
-37.0902,12.026,5.09
-37.0902,12.5271,5.07
-37.0902,13.0281,5.07
-37.0902,13.5292,5.07
-37.0902,14.0303,5.03
-37.0902,14.5314,5.03
-37.0902,15.0325,5.02
-37.0902,15.5335,5.03
-37.0902,16.0346,5.02
-37.0902,16.5357,5.04
-37.0902,17.0368,5.04
-37.0902,17.5378,5.00
-37.0902,18.0389,4.97
-37.0902,18.54,4.96
-37.0902,19.0411,4.96
-37.0902,19.5422,4.95
-37.0902,20.0432,4.95
-37.0902,20.5443,4.94
-37.0902,21.0454,4.92
-37.0902,21.5465,4.85
-37.0902,22.0476,4.83
-37.0902,22.5486,4.80
-37.0902,23.0497,4.78
-37.0902,23.5508,4.73
-37.0902,24.0519,4.65
-37.0902,24.553,4.46
-37.0902,25.054,4.28
-37.0902,25.5551,4.15
-37.0902,26.0562,3.86
-37.0902,26.5573,3.69
-37.0902,27.0584,3.40
-37.0902,27.5594,3.02
-37.5915,0.0001,5.14
-37.5915,0.5012,5.09
-37.5915,1.0022,5.09
-37.5915,1.5033,5.09
-37.5915,2.0044,5.10
-37.5915,2.5055,5.09
-37.5914,3.0065,5.09
-37.5914,3.5076,5.09
-37.5914,4.0087,5.09
-37.5914,4.5098,5.10
-37.5914,5.0109,5.10
-37.5914,5.5119,5.10
-37.5914,6.013,5.12
-37.5914,6.5141,5.14
-37.5914,7.0152,5.14
-37.5914,7.5163,5.14
-37.5914,8.0173,5.11
-37.5914,8.5184,5.07
-37.5914,9.0195,5.07
-37.5914,9.5206,5.07
-37.5914,10.0217,5.07
-37.5914,10.5227,5.14
-37.5914,11.0238,5.14
-37.5914,11.5249,5.12
-37.5914,12.026,5.08
-37.5914,12.5271,5.07
-37.5914,13.0281,5.07
-37.5914,13.5292,5.07
-37.5914,14.0303,5.03
-37.5914,14.5314,5.03
-37.5914,15.0324,5.10
-37.5914,15.5335,5.10
-37.5914,16.0346,5.10
-37.5914,16.5357,5.09
-37.5914,17.0368,5.06
-37.5914,17.5378,5.06
-37.5914,18.0389,5.00
-37.5914,18.54,4.96
-37.5914,19.0411,4.96
-37.5914,19.5422,4.95
-37.5914,20.0432,4.95
-37.5914,20.5443,4.94
-37.5914,21.0454,4.93
-37.5914,21.5465,4.86
-37.5914,22.0476,4.84
-37.5914,22.5486,4.72
-37.5914,23.0497,4.78
-37.5914,23.5508,4.68
-37.5914,24.0519,4.63
-37.5914,24.553,4.42
-37.5914,25.054,4.31
-37.5914,25.5551,4.09
-37.5914,26.0562,3.88
-37.5914,26.5573,3.68
-37.5914,27.0584,3.37
-37.5914,27.5594,2.96
-38.0927,0.0001,5.09
-38.0927,0.5012,5.09
-38.0927,1.0022,5.09
-38.0927,1.5033,5.09
-38.0927,2.0044,5.14
-38.0927,2.5055,5.14
-38.0927,3.0066,5.14
-38.0927,3.5076,5.11
-38.0927,4.0087,5.10
-38.0927,4.5098,5.10
-38.0927,5.0109,5.10
-38.0927,5.5119,5.10
-38.0927,6.013,5.12
-38.0927,6.5141,5.14
-38.0927,7.0152,5.14
-38.0927,7.5163,5.14
-38.0927,8.0173,5.11
-38.0927,8.5184,5.07
-38.0927,9.0195,5.07
-38.0927,9.5206,5.10
-38.0927,10.0217,5.13
-38.0927,10.5227,5.14
-38.0927,11.0238,5.14
-38.0927,11.5249,5.14
-38.0927,12.026,5.12
-38.0926,12.5271,5.11
-38.0926,13.0281,5.11
-38.0926,13.5292,5.11
-38.0926,14.0303,5.10
-38.0926,14.5314,5.10
-38.0926,15.0325,5.10
-38.0926,15.5335,5.09
-38.0926,16.0346,5.08
-38.0926,16.5357,5.06
-38.0926,17.0368,5.06
-38.0926,17.5378,5.06
-38.0926,18.0389,5.06
-38.0926,18.54,4.98
-38.0926,19.0411,4.98
-38.0926,19.5422,4.95
-38.0926,20.0432,4.96
-38.0926,20.5443,4.95
-38.0926,21.0454,4.92
-38.0926,21.5465,4.90
-38.0926,22.0476,4.82
-38.0926,22.5486,4.74
-38.0926,23.0497,4.75
